Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,file_path,bins,fold,preds
d608c93b783d0ec67f1ed087d1aeceff,0,1,1,1,0,0,1,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/d608c93b783d0ec67f1ed087d1aeceff.jpg,4,0,22.781746
d619f7291870ba8f7673b15331a6290e,0,1,1,1,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/d619f7291870ba8f7673b15331a6290e.jpg,4,0,31.120153
d61c609ce96b9a367d06e09dc7ea6416,0,1,1,1,0,0,0,0,1,1,0,0,21,../input/petfinder-pawpularity-score/train/d61c609ce96b9a367d06e09dc7ea6416.jpg,2,0,18.745577
d61c9348b547564b354490cc16ccc0b1,0,1,1,1,0,0,0,0,1,0,0,0,35,../input/petfinder-pawpularity-score/train/d61c9348b547564b354490cc16ccc0b1.jpg,4,0,23.655756
d6374388f804ad44c62cf2601f5c8d45,0,0,1,0,0,0,1,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/d6374388f804ad44c62cf2601f5c8d45.jpg,4,0,28.632868
d63fbe75c5a07b281c1d4d9b2cfab528,0,1,1,1,0,0,0,0,0,0,0,0,39,../input/petfinder-pawpularity-score/train/d63fbe75c5a07b281c1d4d9b2cfab528.jpg,5,0,50.93746
d65684f2f890306ea40680075fd6de86,0,1,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/d65684f2f890306ea40680075fd6de86.jpg,4,0,23.18594
d66680ef8c898d7cf3685df556aa5b7e,0,1,1,0,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/d66680ef8c898d7cf3685df556aa5b7e.jpg,2,0,21.12727
d67a7d292fed65958882a70d9461be3b,0,1,1,1,0,0,0,0,0,0,0,0,31,../input/petfinder-pawpularity-score/train/d67a7d292fed65958882a70d9461be3b.jpg,4,0,21.992422
d6ab99d00fba79d14f4d8173f8272b9b,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/d6ab99d00fba79d14f4d8173f8272b9b.jpg,3,0,32.13759
d6bf9c5bb45c94f707c7050e4f0baef8,0,1,1,1,0,0,0,0,0,1,0,0,60,../input/petfinder-pawpularity-score/train/d6bf9c5bb45c94f707c7050e4f0baef8.jpg,8,0,20.923111
d6c57f4072a60dda34aac6f584de2120,0,1,1,1,0,0,0,0,1,0,0,0,31,../input/petfinder-pawpularity-score/train/d6c57f4072a60dda34aac6f584de2120.jpg,4,0,24.22954
d6c73e0e9e99081b0e4a738f2469e3c7,0,1,1,1,0,0,0,0,0,0,0,0,22,../input/petfinder-pawpularity-score/train/d6c73e0e9e99081b0e4a738f2469e3c7.jpg,2,0,20.101221
d6d09ad75de57657c3119135d071c0cf,0,0,1,1,0,0,0,0,0,0,0,1,30,../input/petfinder-pawpularity-score/train/d6d09ad75de57657c3119135d071c0cf.jpg,4,0,30.999039
d6d62941011b94eb150ba97804ab813f,0,1,1,1,0,1,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/d6d62941011b94eb150ba97804ab813f.jpg,4,0,27.254997
d6e64af0f41c011a0cfdc15bbcfed214,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/d6e64af0f41c011a0cfdc15bbcfed214.jpg,3,0,16.764107
d6ef8dd6e6ad2e38f2392a2984507aae,0,0,0,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/d6ef8dd6e6ad2e38f2392a2984507aae.jpg,3,0,26.200792
d70c224084a1e71d603403b18d42b5a9,0,0,1,1,0,0,0,0,0,0,0,1,19,../input/petfinder-pawpularity-score/train/d70c224084a1e71d603403b18d42b5a9.jpg,2,0,18.90036
d725be638c6c27afb62b7f4f6e4bfb67,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/d725be638c6c27afb62b7f4f6e4bfb67.jpg,3,0,41.387985
d72f3ea713b9c453e95655a8b11e3c8b,0,0,0,1,0,0,0,0,0,0,0,0,81,../input/petfinder-pawpularity-score/train/d72f3ea713b9c453e95655a8b11e3c8b.jpg,11,0,20.240578
d7337eb23527ff50f5e77edad64ea25f,0,1,1,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/d7337eb23527ff50f5e77edad64ea25f.jpg,3,0,18.558819
d772302806bbcded2ffd576491cd70f4,0,1,1,1,0,0,0,0,0,0,0,0,31,../input/petfinder-pawpularity-score/train/d772302806bbcded2ffd576491cd70f4.jpg,4,0,37.908775
d77cbb32318b41770954ed1a73e35dcb,0,1,1,1,0,1,0,0,0,0,0,0,48,../input/petfinder-pawpularity-score/train/d77cbb32318b41770954ed1a73e35dcb.jpg,6,0,35.299744
d7823d104bcb0af71e3f6dbc68bbd102,0,1,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/d7823d104bcb0af71e3f6dbc68bbd102.jpg,4,0,28.460043
d78a183d82dcae6c68bcdb54f8e514be,0,1,1,1,1,0,0,0,0,1,0,0,17,../input/petfinder-pawpularity-score/train/d78a183d82dcae6c68bcdb54f8e514be.jpg,2,0,24.371311
d7af6baf97ec13ccc275f01dc8927fd3,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/d7af6baf97ec13ccc275f01dc8927fd3.jpg,3,0,31.010311
d7b42d13e6ba2cc9ad979b1980ba2afc,0,0,1,1,0,0,0,0,0,0,0,1,31,../input/petfinder-pawpularity-score/train/d7b42d13e6ba2cc9ad979b1980ba2afc.jpg,4,0,51.171417
d7b770a70106cfe557c3c1cc404d3fca,0,1,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/d7b770a70106cfe557c3c1cc404d3fca.jpg,4,0,30.77544
d7d222be164177b8a1033fb51a5d762f,0,1,1,1,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/d7d222be164177b8a1033fb51a5d762f.jpg,4,0,27.857168
d7f8d8a73853b9cba5d0e8a511f7a362,0,1,1,0,0,0,0,1,0,0,1,0,18,../input/petfinder-pawpularity-score/train/d7f8d8a73853b9cba5d0e8a511f7a362.jpg,2,0,18.4682
d7fbd0a8f7e14659f68d0329fecc34a2,0,0,1,1,0,0,0,0,0,0,0,1,36,../input/petfinder-pawpularity-score/train/d7fbd0a8f7e14659f68d0329fecc34a2.jpg,4,0,18.576015
d8083b2cff4525dcf456722a98748427,0,0,0,1,0,0,0,0,0,0,0,0,93,../input/petfinder-pawpularity-score/train/d8083b2cff4525dcf456722a98748427.jpg,13,0,51.89072
d81e6fbb155ea33b872536c61a73f610,0,1,1,1,0,0,1,0,0,0,0,0,36,../input/petfinder-pawpularity-score/train/d81e6fbb155ea33b872536c61a73f610.jpg,4,0,20.152212
d823ff8e3ea4e9434c1d8a4244987a9e,0,1,1,1,0,0,0,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/d823ff8e3ea4e9434c1d8a4244987a9e.jpg,4,0,38.34638
d82b333a2cf565293e531211147218fa,0,1,1,0,0,0,1,1,0,0,0,0,36,../input/petfinder-pawpularity-score/train/d82b333a2cf565293e531211147218fa.jpg,4,0,25.938673
d83557a61f1dba74de72aa24c8e5f39d,0,1,1,1,0,0,0,0,0,0,0,0,42,../input/petfinder-pawpularity-score/train/d83557a61f1dba74de72aa24c8e5f39d.jpg,5,0,20.538912
d85bbe5f3018bfebbc1654e752fdfa4d,0,1,1,1,0,0,0,0,1,0,0,0,29,../input/petfinder-pawpularity-score/train/d85bbe5f3018bfebbc1654e752fdfa4d.jpg,3,0,23.436152
d86bb0c0b34a1711d00ed3f5ba6dd0ee,0,0,1,1,0,0,0,0,0,0,0,1,75,../input/petfinder-pawpularity-score/train/d86bb0c0b34a1711d00ed3f5ba6dd0ee.jpg,10,0,36.614574
d8818e7ad35258af3f7d1697d4f25d67,0,1,1,1,0,0,0,0,0,0,0,0,76,../input/petfinder-pawpularity-score/train/d8818e7ad35258af3f7d1697d4f25d67.jpg,10,0,25.378246
d89af779d275df9bd24761d0ee589606,0,0,1,1,0,1,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/d89af779d275df9bd24761d0ee589606.jpg,3,0,28.433249
d8abd2bb7e26c87883453f678aba29e5,0,1,1,1,0,0,0,0,1,1,0,0,3,../input/petfinder-pawpularity-score/train/d8abd2bb7e26c87883453f678aba29e5.jpg,0,0,26.881643
d8cb5231f5238abc42ff3ebc2b904fa9,0,1,1,1,0,0,0,0,0,0,0,0,45,../input/petfinder-pawpularity-score/train/d8cb5231f5238abc42ff3ebc2b904fa9.jpg,6,0,36.4062
d8ef319a79cfee7d568270cd94452c3a,0,0,0,1,0,1,0,0,0,0,1,0,61,../input/petfinder-pawpularity-score/train/d8ef319a79cfee7d568270cd94452c3a.jpg,8,0,29.281063
d8f04c9498a54829ca21cfed1a0d02e0,0,1,1,1,0,0,1,0,0,0,0,0,2,../input/petfinder-pawpularity-score/train/d8f04c9498a54829ca21cfed1a0d02e0.jpg,0,0,16.668554
d8f2174433d359fab8cb96a521843aab,0,0,0,1,0,0,0,0,0,1,0,0,37,../input/petfinder-pawpularity-score/train/d8f2174433d359fab8cb96a521843aab.jpg,5,0,25.823423
d8f888896d05b09fa2de042ddd163673,0,1,1,1,0,0,0,1,0,0,0,0,21,../input/petfinder-pawpularity-score/train/d8f888896d05b09fa2de042ddd163673.jpg,2,0,25.72119
d9060886a2b125a077bd865a654ebbda,0,1,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/d9060886a2b125a077bd865a654ebbda.jpg,4,0,23.663715
d907c9ce76fa8ff799804abe005b257e,0,1,1,1,0,0,0,0,1,1,0,0,32,../input/petfinder-pawpularity-score/train/d907c9ce76fa8ff799804abe005b257e.jpg,4,0,33.186325
d90db6bce62106f963c551f5f1ef5f91,0,1,1,1,0,0,0,0,0,0,0,0,20,../input/petfinder-pawpularity-score/train/d90db6bce62106f963c551f5f1ef5f91.jpg,2,0,28.72908
d91f22bcc7ac10e19f3e44906afc8d7e,0,1,1,0,0,0,0,0,0,0,0,0,28,../input/petfinder-pawpularity-score/train/d91f22bcc7ac10e19f3e44906afc8d7e.jpg,3,0,24.736473
d938b46d8bb7130578b81a31bc1ad64a,0,1,1,0,0,0,0,0,0,0,0,0,13,../input/petfinder-pawpularity-score/train/d938b46d8bb7130578b81a31bc1ad64a.jpg,1,0,26.928978
d9503194050213335f11643eea30cdc3,0,1,1,1,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/d9503194050213335f11643eea30cdc3.jpg,2,0,20.225393
d953d720d042b54136e9c4425b436ec8,0,1,1,1,0,0,0,0,0,0,0,0,45,../input/petfinder-pawpularity-score/train/d953d720d042b54136e9c4425b436ec8.jpg,6,0,20.644234
d97aafc16895edb0f97a49e618a43a39,0,1,1,1,0,0,0,0,0,0,0,0,31,../input/petfinder-pawpularity-score/train/d97aafc16895edb0f97a49e618a43a39.jpg,4,0,29.23747
d9896c444d85e0882de361ce6bfaebcd,0,1,1,0,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/d9896c444d85e0882de361ce6bfaebcd.jpg,4,0,29.290667
d98e0578566c1f7c791aab11b02726e8,0,1,1,1,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/d98e0578566c1f7c791aab11b02726e8.jpg,2,0,18.23517
d9969474fb547eb17e333856f39ce23b,0,1,1,0,0,0,0,0,0,0,0,0,79,../input/petfinder-pawpularity-score/train/d9969474fb547eb17e333856f39ce23b.jpg,11,0,27.696922
d9a59cf5f9b386ca222cdc348335c143,0,1,1,1,0,0,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/d9a59cf5f9b386ca222cdc348335c143.jpg,3,0,27.476007
d9a5b00eda08160e17bf5765d14bed89,0,0,1,1,0,0,0,0,0,0,0,1,34,../input/petfinder-pawpularity-score/train/d9a5b00eda08160e17bf5765d14bed89.jpg,4,0,28.610126
d9b80967c532f3b5e9534dd7e6cc9e7b,0,1,1,1,0,0,0,0,0,1,0,0,39,../input/petfinder-pawpularity-score/train/d9b80967c532f3b5e9534dd7e6cc9e7b.jpg,5,0,31.928122
d9d4cb29d92ea2ce865b59aadee9850b,0,0,0,1,0,0,0,0,1,1,0,0,69,../input/petfinder-pawpularity-score/train/d9d4cb29d92ea2ce865b59aadee9850b.jpg,9,0,30.435308
d9ea120ce5d5213ba2dc31b23de439e6,0,1,1,0,0,0,0,0,1,1,0,0,38,../input/petfinder-pawpularity-score/train/d9ea120ce5d5213ba2dc31b23de439e6.jpg,5,0,18.723722
d9ec50d15efde0919b2acafa4f47d141,0,1,1,1,0,0,0,0,0,0,0,0,17,../input/petfinder-pawpularity-score/train/d9ec50d15efde0919b2acafa4f47d141.jpg,2,0,27.605364
d9f459ad79e6b82663b83f7d932d438a,0,1,1,1,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/d9f459ad79e6b82663b83f7d932d438a.jpg,4,0,23.518234
da01e21c4eae356af7c4d94b29440241,0,1,1,1,0,0,0,0,0,0,0,0,57,../input/petfinder-pawpularity-score/train/da01e21c4eae356af7c4d94b29440241.jpg,7,0,31.504889
da26e2dcc64f7a8a17c5dcd7098d397e,0,0,1,1,0,0,0,0,0,0,0,0,38,../input/petfinder-pawpularity-score/train/da26e2dcc64f7a8a17c5dcd7098d397e.jpg,5,0,32.470295
da54ae6e349117abd536b7c35fa6e29c,0,1,1,1,0,0,1,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/da54ae6e349117abd536b7c35fa6e29c.jpg,4,0,30.654041
da600c0709adad476d85624c26b647bc,0,1,1,1,0,0,0,0,1,0,0,0,15,../input/petfinder-pawpularity-score/train/da600c0709adad476d85624c26b647bc.jpg,1,0,19.843395
da61b04c03226b48a701b346cc23f96f,0,1,1,1,0,0,0,0,1,1,0,0,7,../input/petfinder-pawpularity-score/train/da61b04c03226b48a701b346cc23f96f.jpg,0,0,38.534653
da61d5610ba002433fd92e22d8a8d925,0,1,1,0,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/da61d5610ba002433fd92e22d8a8d925.jpg,3,0,26.855421
da7a5322b0825c987519d6262342e7f8,0,1,1,1,0,0,0,0,0,0,0,0,57,../input/petfinder-pawpularity-score/train/da7a5322b0825c987519d6262342e7f8.jpg,7,0,26.46804
da7cbfafdce55f9e9d7bba275e0fc564,0,0,0,1,0,0,0,0,0,0,0,0,36,../input/petfinder-pawpularity-score/train/da7cbfafdce55f9e9d7bba275e0fc564.jpg,4,0,21.899727
da845fd42ba99c8e0cf984191e949265,0,0,0,1,0,0,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/da845fd42ba99c8e0cf984191e949265.jpg,4,0,17.852583
daa3a09786d7c4fb0237b96dccc939a3,0,0,0,1,0,0,1,0,0,0,0,0,45,../input/petfinder-pawpularity-score/train/daa3a09786d7c4fb0237b96dccc939a3.jpg,6,0,34.80859
dac77ecb1ef1c6b8b27822a57b355c44,0,1,1,1,0,0,0,0,0,1,0,0,60,../input/petfinder-pawpularity-score/train/dac77ecb1ef1c6b8b27822a57b355c44.jpg,8,0,30.9477
dad03935e09a15a3228966fa66c3f8a0,0,0,0,0,1,0,1,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/dad03935e09a15a3228966fa66c3f8a0.jpg,4,0,39.778435
dada91b46cf3d33d2f20d5be375879a1,0,0,1,1,0,0,0,0,0,0,0,1,32,../input/petfinder-pawpularity-score/train/dada91b46cf3d33d2f20d5be375879a1.jpg,4,0,20.845953
dafeb8bbeca55a0a9b442b8cdefb3f6d,0,1,1,0,0,0,1,0,0,0,1,0,26,../input/petfinder-pawpularity-score/train/dafeb8bbeca55a0a9b442b8cdefb3f6d.jpg,3,0,31.278034
db010c8900095ee6504d111f21538ec6,0,0,1,1,0,1,0,0,0,0,0,0,81,../input/petfinder-pawpularity-score/train/db010c8900095ee6504d111f21538ec6.jpg,11,0,67.80488
db0470cb8e50419057686cae1931572e,0,1,1,1,0,0,0,0,0,0,0,0,38,../input/petfinder-pawpularity-score/train/db0470cb8e50419057686cae1931572e.jpg,5,0,25.060833
db05687978ef0ad19887a2a623335035,0,1,1,1,0,0,0,0,0,0,0,0,24,../input/petfinder-pawpularity-score/train/db05687978ef0ad19887a2a623335035.jpg,3,0,19.581835
db1cc7d254b480a469818cab162728ed,0,0,1,1,0,0,0,0,0,1,0,0,29,../input/petfinder-pawpularity-score/train/db1cc7d254b480a469818cab162728ed.jpg,3,0,24.402311
db26ad9754421faec035456f15269f52,0,0,0,0,0,0,1,0,0,1,0,1,30,../input/petfinder-pawpularity-score/train/db26ad9754421faec035456f15269f52.jpg,4,0,25.863169
db2ec36ce3f6af847f38a6e51b8eec0f,0,1,1,1,0,0,0,0,0,1,0,0,30,../input/petfinder-pawpularity-score/train/db2ec36ce3f6af847f38a6e51b8eec0f.jpg,4,0,23.64585
db3191b4a31e8ea0f619aa4d298c2511,0,1,1,1,0,0,0,0,0,0,0,0,24,../input/petfinder-pawpularity-score/train/db3191b4a31e8ea0f619aa4d298c2511.jpg,3,0,37.52028
db32a12bd4366f12e66ee03c0f5544cc,0,1,1,1,0,0,0,0,0,0,0,0,90,../input/petfinder-pawpularity-score/train/db32a12bd4366f12e66ee03c0f5544cc.jpg,12,0,26.493338
db341416237be9c51ef79c588c098f18,0,1,1,1,0,0,0,0,0,0,0,0,92,../input/petfinder-pawpularity-score/train/db341416237be9c51ef79c588c098f18.jpg,12,0,37.77865
db36f9a28ec1fe3a0a1b89632c109df0,0,1,1,1,0,0,0,0,1,0,0,0,29,../input/petfinder-pawpularity-score/train/db36f9a28ec1fe3a0a1b89632c109df0.jpg,3,0,26.864046
db5b4ba8144638d99f08263bdfa7b8b7,0,1,1,1,0,0,0,0,1,0,0,0,52,../input/petfinder-pawpularity-score/train/db5b4ba8144638d99f08263bdfa7b8b7.jpg,7,0,29.723091
db6cb825858946cdffd7c0e42c682f3a,0,0,1,0,0,0,0,0,0,0,0,1,44,../input/petfinder-pawpularity-score/train/db6cb825858946cdffd7c0e42c682f3a.jpg,6,0,24.146608
db70769d6702b83c76faf8b4f233ae6c,0,1,1,1,0,0,0,0,0,0,0,0,48,../input/petfinder-pawpularity-score/train/db70769d6702b83c76faf8b4f233ae6c.jpg,6,0,26.67363
db8f28a7b434982e62de7f75cde6eb3d,0,1,1,1,0,0,0,0,0,0,0,0,100,../input/petfinder-pawpularity-score/train/db8f28a7b434982e62de7f75cde6eb3d.jpg,13,0,45.875782
db92fb3bd8087ffe1b56e14acc6f6f16,0,1,1,1,0,0,0,0,1,1,0,0,26,../input/petfinder-pawpularity-score/train/db92fb3bd8087ffe1b56e14acc6f6f16.jpg,3,0,25.967287
db9a2417e477e5bd5fc13f6329ebfe6c,0,1,1,0,0,0,0,1,0,0,1,0,29,../input/petfinder-pawpularity-score/train/db9a2417e477e5bd5fc13f6329ebfe6c.jpg,3,0,26.089808
dba645ce0b4a8073a27361c39f7a2770,0,1,1,1,0,0,1,0,0,0,1,0,47,../input/petfinder-pawpularity-score/train/dba645ce0b4a8073a27361c39f7a2770.jpg,6,0,27.727383
dbc47e594cd7fe1bea2812497aaa083a,0,1,1,1,0,0,0,0,0,0,0,0,100,../input/petfinder-pawpularity-score/train/dbc47e594cd7fe1bea2812497aaa083a.jpg,13,0,51.347816
dbd5afe9f43e30db15d4e77bd41ffaa2,0,1,1,1,0,0,0,0,1,0,0,0,32,../input/petfinder-pawpularity-score/train/dbd5afe9f43e30db15d4e77bd41ffaa2.jpg,4,0,19.157196
dbe3307b51d079e256896580a3e08c6f,0,1,1,1,0,0,0,0,0,0,0,0,52,../input/petfinder-pawpularity-score/train/dbe3307b51d079e256896580a3e08c6f.jpg,7,0,33.499084
dc0f9d8e9c7bbdb61dc42c2de5087bb6,0,1,1,1,0,0,1,0,0,0,0,0,2,../input/petfinder-pawpularity-score/train/dc0f9d8e9c7bbdb61dc42c2de5087bb6.jpg,0,0,35.81687
dc185938e5d1931c5cd7ea442fbbbbc6,0,1,1,1,0,0,0,0,0,0,0,0,63,../input/petfinder-pawpularity-score/train/dc185938e5d1931c5cd7ea442fbbbbc6.jpg,8,0,25.003868
dc18a06f822536da37e82f48eedd14fb,0,1,1,1,0,0,0,0,0,0,0,0,100,../input/petfinder-pawpularity-score/train/dc18a06f822536da37e82f48eedd14fb.jpg,13,0,55.15737
dc32c867ba1019eba6b1915b63a7f1b6,0,1,1,1,0,0,0,0,0,0,0,0,12,../input/petfinder-pawpularity-score/train/dc32c867ba1019eba6b1915b63a7f1b6.jpg,1,0,29.475386
dc7b05b03dd3f75618d134c0cf78b625,0,0,1,1,0,0,0,0,0,0,0,1,25,../input/petfinder-pawpularity-score/train/dc7b05b03dd3f75618d134c0cf78b625.jpg,3,0,18.188215
dc8768f2ec718471efbde678ec628020,0,1,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/dc8768f2ec718471efbde678ec628020.jpg,4,0,25.11856
dc8a0cafcc8afc1f2990c1cd5ad62490,0,0,0,0,0,0,1,0,1,1,0,0,23,../input/petfinder-pawpularity-score/train/dc8a0cafcc8afc1f2990c1cd5ad62490.jpg,3,0,29.223928
dc8aecd844d530e0f4414aa83386a0ff,0,1,1,1,0,0,1,0,1,0,0,0,49,../input/petfinder-pawpularity-score/train/dc8aecd844d530e0f4414aa83386a0ff.jpg,6,0,25.717487
dc967d31260453e8f7c1d2e55f6f65e5,0,1,1,1,0,1,1,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/dc967d31260453e8f7c1d2e55f6f65e5.jpg,4,0,24.300577
dc978e94fb761b9ee01b0595a2e3b9c8,0,0,1,1,0,0,0,0,0,0,0,1,13,../input/petfinder-pawpularity-score/train/dc978e94fb761b9ee01b0595a2e3b9c8.jpg,1,0,23.507797
dca133f2fde3decd65d4e8574065e7bf,0,0,0,1,0,0,0,0,0,0,0,1,20,../input/petfinder-pawpularity-score/train/dca133f2fde3decd65d4e8574065e7bf.jpg,2,0,25.758476
dca39080fd1e3adf74e86c1a72e37ec5,0,1,1,1,0,0,0,0,0,0,0,0,17,../input/petfinder-pawpularity-score/train/dca39080fd1e3adf74e86c1a72e37ec5.jpg,2,0,21.56966
dca9d07fdc0fbc46697bf0447df1cdda,0,1,1,1,0,0,0,0,0,1,0,0,15,../input/petfinder-pawpularity-score/train/dca9d07fdc0fbc46697bf0447df1cdda.jpg,1,0,24.705297
dcae448678ce2779659104d1f5970e92,0,1,1,1,0,0,0,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/dcae448678ce2779659104d1f5970e92.jpg,4,0,17.507765
dcb6723296b9dbf82afdcf64e5859ad9,0,1,1,0,0,0,0,0,0,0,0,0,19,../input/petfinder-pawpularity-score/train/dcb6723296b9dbf82afdcf64e5859ad9.jpg,2,0,26.55402
dccbfb8ec7981ef4c646ded1f519f01e,0,1,1,1,0,0,0,0,0,0,0,0,48,../input/petfinder-pawpularity-score/train/dccbfb8ec7981ef4c646ded1f519f01e.jpg,6,0,36.470352
dcee3e9751fd0e5e2c3a988ff198873c,0,0,0,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/dcee3e9751fd0e5e2c3a988ff198873c.jpg,3,0,25.776918
dcf3071b8730a563f3f7367b230feaac,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/dcf3071b8730a563f3f7367b230feaac.jpg,3,0,24.340004
dcfa3e9a5af8934309c12d3d46d54a9f,0,1,1,1,0,0,0,0,0,0,0,0,28,../input/petfinder-pawpularity-score/train/dcfa3e9a5af8934309c12d3d46d54a9f.jpg,3,0,32.901455
dd0b6b124a9de66d3f55822b1e2f50fa,0,1,1,1,0,1,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/dd0b6b124a9de66d3f55822b1e2f50fa.jpg,4,0,25.250053
dd0de966c8a4cc19ebc08ede6f81a105,0,1,1,1,0,0,0,0,0,0,0,0,12,../input/petfinder-pawpularity-score/train/dd0de966c8a4cc19ebc08ede6f81a105.jpg,1,0,21.335857
dd18f06c3efafd35de26f167623b1e25,0,1,1,1,0,0,0,0,0,0,0,0,41,../input/petfinder-pawpularity-score/train/dd18f06c3efafd35de26f167623b1e25.jpg,5,0,25.421175
dd2fae655635aaaefd9fd984f5ad6091,0,1,1,1,0,1,0,0,0,1,0,0,38,../input/petfinder-pawpularity-score/train/dd2fae655635aaaefd9fd984f5ad6091.jpg,5,0,24.54068
dd6c090d7c5f30839656ad5e1980ffa7,0,1,1,1,0,0,0,0,0,0,0,0,24,../input/petfinder-pawpularity-score/train/dd6c090d7c5f30839656ad5e1980ffa7.jpg,3,0,50.760807
dd778ea6119344119b94e357b614a40f,0,1,1,0,0,0,0,0,0,0,0,0,40,../input/petfinder-pawpularity-score/train/dd778ea6119344119b94e357b614a40f.jpg,5,0,26.518991
dd789fb64cebd106412c2dbb14e79cf3,0,1,1,1,0,0,0,0,0,0,0,0,45,../input/petfinder-pawpularity-score/train/dd789fb64cebd106412c2dbb14e79cf3.jpg,6,0,36.235573
dd8d14e3e310dfa7526f838a68003f22,0,1,1,1,0,0,0,0,1,1,0,0,26,../input/petfinder-pawpularity-score/train/dd8d14e3e310dfa7526f838a68003f22.jpg,3,0,39.784073
dd9447d41fe0df9e154b96c2563fd4c4,0,1,1,1,0,0,0,0,0,0,0,0,10,../input/petfinder-pawpularity-score/train/dd9447d41fe0df9e154b96c2563fd4c4.jpg,1,0,25.860739
dd9c43a15f86c7ca7558a93b39b1a546,0,1,1,1,0,0,0,0,1,0,0,0,35,../input/petfinder-pawpularity-score/train/dd9c43a15f86c7ca7558a93b39b1a546.jpg,4,0,27.245098
dda6d85bc34bffde307a5cee88bd1a97,0,1,1,1,0,0,0,0,0,0,0,0,14,../input/petfinder-pawpularity-score/train/dda6d85bc34bffde307a5cee88bd1a97.jpg,1,0,19.032246
dda7e1e8dff06da5fa75b8225ca8bb78,0,1,1,1,0,0,0,0,0,1,0,0,15,../input/petfinder-pawpularity-score/train/dda7e1e8dff06da5fa75b8225ca8bb78.jpg,1,0,28.964214
ddc8fe1abd2886ac8666d95905caaed7,0,1,1,1,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/ddc8fe1abd2886ac8666d95905caaed7.jpg,2,0,21.6657
ddcb781947fb436cc479714e9defbb4c,0,1,1,1,0,0,0,0,1,1,0,0,87,../input/petfinder-pawpularity-score/train/ddcb781947fb436cc479714e9defbb4c.jpg,12,0,43.18891
ddcffbbc1a816adbbe38339f19c6b5f9,0,1,1,1,0,0,0,0,0,0,0,0,75,../input/petfinder-pawpularity-score/train/ddcffbbc1a816adbbe38339f19c6b5f9.jpg,10,0,30.778645
dddd22ea08725bb0f32c17f80e2c0087,0,1,1,1,0,0,0,0,1,1,0,0,26,../input/petfinder-pawpularity-score/train/dddd22ea08725bb0f32c17f80e2c0087.jpg,3,0,28.800982
ddedcb57d7a97c245b0aeb1915923032,0,1,1,1,0,1,0,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/ddedcb57d7a97c245b0aeb1915923032.jpg,4,0,29.11798
ddf1e8e092108940ef2ee1a8dbce6fa2,0,0,1,1,0,0,0,0,0,0,0,0,47,../input/petfinder-pawpularity-score/train/ddf1e8e092108940ef2ee1a8dbce6fa2.jpg,6,0,50.715137
ddf9ac0b13aab1275e8064a745c2a05e,0,1,1,1,0,0,0,0,0,0,0,0,24,../input/petfinder-pawpularity-score/train/ddf9ac0b13aab1275e8064a745c2a05e.jpg,3,0,39.14816
